@relation train_playmethod_class1_class2_V2

@attribute temporalCentroid numeric
@attribute LogSpecCentroid numeric
@attribute LogSpecSpread numeric
@attribute Energy numeric
@attribute ZeroCrossings numeric
@attribute SpecCentroid numeric
@attribute SpecSpread numeric
@attribute Rolloff numeric
@attribute Flux numeric
@attribute bandsCoefSum numeric
@attribute prjmin numeric
@attribute prjmax numeric
@attribute prjsum numeric
@attribute prjdis numeric
@attribute prjstd numeric
@attribute LogAttackTime numeric
@attribute playmethod {blown,string,struck_Hrm}
@attribute class1 {aerophone,chordophone}
@attribute class2 {aero_single-reed,chrd_composite,aero_lip-vibrated,chrd_simple,aero_double-reed,aero_free-reed,aero_side}
@attribute mix1_instrument {TenorSaxophone,ElectricGuitar,DTrumpet,TenorTrombone,Violin,CTrumpet,B-flatclarinet,Piano,DoubleBass,Oboe,Accordian}

@data
1.445637,-0.856722,0.678086,-0.001132,137,315.3071,221.7443,390.2893,0,344.9641,-0.985742,0.01346,-0.037431,41.49863,0.170006,0.313422,blown,aerophone,aero_single-reed,TenorSaxophone
1.035114,-0.448808,0.818033,0.000184,313,425.1519,237.1261,648.6877,0,374.0106,-0.999487,0.013183,-0.031187,34.51033,0.171261,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.539108,-0.801674,1.205608,0.002331,270,404.9711,341.2292,915.1611,0,381.1633,-0.998902,0.026608,-0.029731,36.1534,0.17152,-0.004663,blown,aerophone,aero_single-reed,B-flatclarinet
1.445637,-0.29204,0.971882,-0.008002,210,522.3768,421.6621,1041.669,0,336.2937,-0.996226,0.076094,-0.029144,37.65173,0.171621,0.313422,blown,aerophone,aero_single-reed,TenorSaxophone
1.536829,-1.219464,0.946122,0.001568,155,270.9912,225.1616,454.8889,0,365.6741,-0.998931,0.031322,-0.028902,35.92256,0.171662,-0.252393,blown,aerophone,aero_lip-vibrated,CTrumpet
1.000043,0.069061,0.693744,0.001245,296,576.0103,229.8308,780.5786,0,349.9692,-0.998696,0.033336,-0.027691,36.29834,0.171861,-0.173352,blown,aerophone,aero_double-reed,Oboe
1.000043,-0.421649,0.940429,0.003346,228,447.4275,244.1216,654.071,0,348.5962,-0.999442,0.017525,-0.02755,34.90073,0.171884,-0.173352,blown,aerophone,aero_double-reed,Oboe
1.006606,-0.061913,0.791828,-0.003266,259,537.8463,223.3743,654.071,0,362.2904,-0.999287,0.015228,-0.031493,34.88056,0.171205,0.055009,blown,aerophone,aero_double-reed,Oboe
1.917447,-0.71922,1.216532,0.000164,237,429.0603,351.5204,912.4695,0,378.1341,-0.999257,0.024372,-0.029854,35.45577,0.171499,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.073726,-1.360139,1.237865,-0.001431,149,277.2237,276.2221,632.5378,161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,344.356,-0.971603,0.053891,-0.033828,44.43565,0.170759,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.771543,-1.435307,0.967195,0.001115,129,251.6361,268.395,390.2893,0,347.8848,-0.998757,0.02045,-0.029985,36.29006,0.171476,-0.024803,blown,aerophone,aero_single-reed,B-flatclarinet
1.394951,-0.089197,1.184693,0.000775,255,581.1403,314.1439,909.7778,0,398.2473,-0.999557,0.014189,-0.030678,34.60455,0.171353,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
1.073246,-0.571764,1.356349,-0.005485,247,519.8156,524.1151,783.2703,0.000003,227.4529,-0.998474,0.036582,-0.03165,36.52443,0.171176,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.391502,-0.829394,1.437361,-0.001302,192,414.8112,332.6179,783.2703,0,376.5453,-0.999494,0.025822,-0.029701,34.31483,0.171525,-0.2911,blown,aerophone,aero_lip-vibrated,CTrumpet
0.975964,-1.048957,1.021812,-0.006243,182,318.9958,274.1548,645.9961,0,345.0965,-0.999379,0.018803,-0.028954,35.03452,0.171653,-0.071555,string,chordophone,chrd_composite,Violin
1.07839,-0.637276,1.273501,0.007123,219,475.6726,483.2176,780.5786,0.000045,227.1819,-0.996943,0.042686,-0.027517,38.66616,0.171889,-0.276338,blown,aerophone,aero_free-reed,Accordian
1.002778,-0.40479,0.846075,-0.001654,227,450.9032,323.0032,645.9961,0.000001,366.3874,-0.999477,0.024725,-0.029884,34.53297,0.171493,0.093207,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.67324,-0.822701,0.77245,0.003166,142,310.5301,125.9454,384.906,0,471.0058,-0.98874,0.008298,-0.039564,40.75816,0.169522,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
1.132893,-1.061563,0.756526,0.0014,126,274.6762,148.4247,392.981,0,365.3132,-0.997657,0.015338,-0.032308,35.90676,0.171053,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.799928,-1.632298,0.562452,-0.004937,63,176.6873,91.37274,261.0901,0,460.4147,-0.998483,0.053981,-0.029069,34.59897,0.171633,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.073726,-0.340174,1.242225,-0.002303,274,561.6759,507.27,783.2703,0.000005,239.2306,-0.997045,0.05219,-0.027041,38.24862,0.171965,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.081512,-1.516251,0.630602,0.001013,126,194.8723,103.9029,263.7817,0,448.6673,-0.997085,0.072021,-0.029453,36.05173,0.171568,-0.491264,string,chordophone,chrd_composite,ElectricGuitar
1.391502,-0.51263,1.427768,-0.007906,217,519.4027,418.3235,915.1611,0,349.5768,-0.999009,0.028631,-0.029057,35.39687,0.171635,-0.2911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.771543,-0.118186,1.058031,-0.003093,344,584.265,377.5794,912.4695,0,357.5351,-0.998029,0.051745,-0.02818,36.60247,0.171782,-0.024803,blown,aerophone,aero_single-reed,B-flatclarinet
1.526102,-0.864919,1.080158,0.002518,137,362.7501,306.2015,524.8718,0,366.587,-0.999335,0.028511,-0.029169,35.01926,0.171616,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.67324,-0.95987,0.74422,-0.001381,153,300.2522,216.6527,271.8567,0,355.2895,-0.996118,0.040702,-0.03343,38.23315,0.170838,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
1.032484,-0.206516,0.89621,0.001529,315,503.5751,226.8374,654.071,0,376.6912,-0.999323,0.015886,-0.031411,35.12837,0.17122,0.08522,blown,aerophone,aero_double-reed,Oboe
1.917447,-1.179584,1.140841,-0.001446,207,318.6104,318.3338,654.071,0,368.2857,-0.999461,0.013096,-0.030151,35.07453,0.171447,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.810818,-1.464474,0.654698,0.004664,126,203.2069,108.8678,387.5977,0,439.4172,-0.999161,0.018169,-0.031544,34.79836,0.171196,-0.342021,string,chordophone,chrd_composite,ElectricGuitar
1.073246,-0.485072,1.2655,0.002177,243,519.8318,491.1738,901.7029,0.000075,246.7941,-0.987209,0.050325,-0.033972,41.58837,0.170731,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.535154,-0.364414,1.383261,0.004418,236,557.6975,425.0943,923.2361,0,351.7281,-0.998599,0.02733,-0.03112,36.05492,0.171273,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.679426,-1.388817,0.743321,-0.002335,155,225.482,180.5496,261.0901,0,375.5656,-0.999338,0.012515,-0.031358,35.05629,0.17123,0.297961,blown,aerophone,aero_single-reed,TenorSaxophone
1.225879,-0.036831,0.926005,0.003214,276,609.637,456.715,1176.251,0,329.367,-0.9986,0.036206,-0.029889,36.00651,0.171492,-0.055417,blown,aerophone,aero_single-reed,TenorSaxophone
1.523245,-0.615188,1.231762,-0.002722,174,442.3813,329.538,783.2703,0,398.1202,-0.999375,0.02539,-0.02995,34.86765,0.171482,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.633609,-1.368258,0.714518,-0.002069,64,225.041,169.6139,261.0901,0,373.2434,-0.999558,0.017363,-0.029624,34.48127,0.171538,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.539108,-1.259675,1.107737,-0.001255,169,303.842,333.1528,654.071,0,346.5128,-0.999586,0.019394,-0.029915,34.61333,0.171488,-0.004663,blown,aerophone,aero_single-reed,B-flatclarinet
1.388541,-0.482688,1.354771,-0.005402,226,493.4632,338.2393,783.2703,0,380.1244,-0.99965,0.009991,-0.031146,34.21164,0.171269,-0.32253,blown,aerophone,aero_lip-vibrated,CTrumpet
0.873166,-2.562059,2.869555,0.004733,128,213.8184,186.7862,261.0901,0,533.6127,-0.998017,0.056722,-0.02813,36.18696,0.17179,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.520376,-0.852322,1.156285,0.005749,197,386.0895,353.8944,785.9619,0,352.9726,-0.998783,0.027485,-0.028633,35.61745,0.171707,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.073628,-1.50152,0.637954,0.004905,126,197.237,105.4292,387.5977,0,445.7037,-0.997282,0.068621,-0.029874,36.17014,0.171495,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.520376,-0.916353,1.142803,0.00312,193,365.6453,332.7131,783.2703,0,353.368,-0.99912,0.029127,-0.028805,35.66763,0.171678,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.391502,-1.504207,1.017539,0.003247,87,229.6254,208.7519,395.6726,161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,376.0182,-0.99221,0.043656,-0.034121,39.48863,0.170701,-0.2911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.693705,-0.922635,0.822994,0.004422,126,317.645,242.7954,519.4885,0,382.0984,-0.998871,0.037341,-0.027719,35.46942,0.171856,0.327032,blown,aerophone,aero_single-reed,TenorSaxophone
1.132893,-1.156375,0.743444,-0.001077,126,256.5738,137.993,390.2893,0,382.5571,-0.998774,0.010636,-0.032874,35.30488,0.170945,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.917447,-1.178506,1.142579,-0.000306,242,319.2439,319.1611,654.071,0,373.6374,-0.999551,0.017204,-0.029832,34.6646,0.171503,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.041239,-0.574508,0.712414,-0.000083,262,374.5968,173.7936,519.4885,0,394.0108,-0.999578,0.009113,-0.030404,34.29123,0.171402,0.218611,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.67324,-0.716275,0.648551,-0.002594,126,344.6419,224.3955,519.4885,0,395.2111,-0.998222,0.043302,-0.029981,35.99751,0.171476,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
1.299325,-0.385076,0.853717,-0.000377,322,456.5247,290.9913,780.5786,0,371.3135,-0.99727,0.069965,-0.027896,36.05892,0.171828,0.098797,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.63466,-0.871478,0.676145,0.004125,125,310.3797,199.4052,387.5977,0,383.2105,-0.998804,0.025392,-0.028984,36.31984,0.171648,-0.092464,blown,aerophone,aero_single-reed,TenorSaxophone
1.445637,-0.215128,0.763059,0.001523,219,492.3864,271.5123,651.3794,0.000001,344.1537,-0.998474,0.025711,-0.030383,36.54155,0.171406,0.313422,blown,aerophone,aero_single-reed,TenorSaxophone
1.300985,-0.805982,1.244894,-0.005242,225,429.7161,471.8977,780.5786,0.000003,240.9832,-0.997209,0.050579,-0.02789,37.91928,0.171829,-0.122699,string,chordophone,chrd_composite,DoubleBass
1.239341,-0.36205,1.257719,-0.000894,308,556.9414,504.8389,785.9619,0.000003,250.1212,-0.996588,0.070742,-0.028801,38.04004,0.171679,-0.161794,string,chordophone,chrd_composite,DoubleBass
1.519636,-0.115383,1.255791,0.008316,248,586.2551,329.911,912.4695,0,408.4318,-0.999321,0.018162,-0.029838,35.18454,0.171501,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.799928,-1.154085,0.739649,0.003909,126,256.1131,134.748,390.2893,0,378.9215,-0.998286,0.017388,-0.031318,36.13978,0.171237,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.001197,-0.42106,0.783437,-0.004791,226,432.2495,283.0975,532.9468,0,352.8223,-0.997531,0.055367,-0.026768,36.60172,0.172007,0.079501,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.299325,-0.189498,0.892267,0.003021,338,522.2392,304.2576,907.0862,0,367.3977,-0.997989,0.061439,-0.028944,35.28196,0.171654,0.098797,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.850129,-0.686392,1.217458,0.003749,309,443.6144,385.3346,912.4695,0,364.3761,-0.997677,0.055064,-0.028235,37.07571,0.171773,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.300985,-0.779259,1.240842,-0.000408,211,433.0777,463.3484,780.5786,0.000007,241.5803,-0.997453,0.046374,-0.027699,37.66326,0.17186,-0.122699,string,chordophone,chrd_composite,DoubleBass
1.388541,-0.517411,1.385566,-0.000472,220,486.1779,341.6876,785.9619,0,385.1018,-0.999614,0.009862,-0.031303,34.14986,0.17124,-0.32253,blown,aerophone,aero_lip-vibrated,CTrumpet
1.018828,-0.564932,0.721528,-0.004066,223,379.6736,193.6052,522.1802,0,387.8646,-0.999909,0.006023,-0.030137,33.24316,0.171449,0.069723,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.632824,-1.423515,0.772439,-0.000235,64,223.1833,188.609,261.0901,0,378.4858,-0.999302,0.020527,-0.028098,34.95713,0.171795,-0.058752,blown,aerophone,aero_single-reed,TenorSaxophone
0.873166,-2.51539,1.201351,-0.005221,34,112.0519,81.18957,131.8909,0,386.8981,-0.987972,0.031141,-0.030868,39.86316,0.171319,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.040089,0.039007,0.716942,0.001631,314,563.164,202.2236,654.071,0,385.9135,-0.999258,0.007963,-0.032164,34.81966,0.17108,-0.175294,blown,aerophone,aero_double-reed,Oboe
0.699168,-1.130545,1.103916,-0.001721,229,322.4967,318.1085,654.071,0.000027,310.63,-0.997835,0.062111,-0.045364,52.3977,0.178609,-0.067706,string,chordophone,chrd_composite,Violin
1.121035,-1.239673,0.72537,0.00314,126,241.3727,130.3348,390.2893,0,392.7477,-0.99939,0.011625,-0.031205,34.33368,0.171258,-0.580055,string,chordophone,chrd_composite,ElectricGuitar
0.993701,-0.091265,1.049131,0.000919,256,601.4054,473.2631,783.2703,0.000003,245.9584,-0.998287,0.015021,-0.032932,37.00142,0.170934,-0.334808,blown,aerophone,aero_free-reed,Accordian
1.006606,-0.398644,1.039457,0.004585,218,469.456,262.7295,654.071,0,361.4514,-0.999538,0.009052,-0.031249,34.55569,0.17125,0.055009,blown,aerophone,aero_double-reed,Oboe
1.073726,-0.601988,1.353689,-0.001394,227,506.4319,520.7051,783.2703,0.00003,227.4829,-0.997004,0.037516,-0.030837,38.88006,0.171325,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.633609,-1.312397,0.764597,0.001423,125,238.6793,188.3365,261.0901,0,380.6188,-0.99932,0.021213,-0.029262,35.34763,0.171601,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.906808,-0.949087,1.199322,0.000096,189,369.9155,324.4168,909.7778,0,403.4689,-0.998989,0.021455,-0.03067,34.89621,0.171354,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.771543,-1.395799,1.035546,0.001787,129,270.4323,305.9477,522.1802,0.000002,336.2292,-0.998607,0.030586,-0.029959,36.18797,0.17148,-0.024803,blown,aerophone,aero_single-reed,B-flatclarinet
1.394951,0.049599,1.214441,-0.001428,239,620.5813,288.2748,912.4695,0,411.6631,-0.998827,0.021704,-0.031333,36.03542,0.171235,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
1.917447,-0.807744,1.22302,0.002328,251,406.8323,341.4172,909.7778,0,385.5127,-0.99936,0.02441,-0.030502,34.88329,0.171385,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.535154,-0.082106,1.353261,0.005497,186,579.0088,259.6926,791.3452,0,482.9511,-0.9843,0.013226,-0.035083,40.02081,0.170506,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
0.786984,-2.664772,1.159749,-0.000426,32,96.83681,59.05933,129.1992,0.000007,364.1971,-0.984762,0.045414,-0.032502,41.0254,0.171016,-0.669283,struck_Hrm,chordophone,chrd_simple,Piano
1.917447,-1.207629,1.120244,-0.002998,141,308.7685,306.3375,656.7627,0,377.575,-0.999549,0.012681,-0.031424,34.74102,0.171218,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.549887,-1.150132,1.06977,0.000406,164,301.5352,268.64,522.1802,0,376.5605,-0.999196,0.023192,-0.02823,35.5062,0.171773,-0.253451,blown,aerophone,aero_lip-vibrated,CTrumpet
0.627827,-2.42195,1.115746,-0.003555,74,126.2721,114.5509,258.3984,0,389.7496,-0.989397,0.019905,-0.031923,39.0602,0.171126,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.075736,-0.31741,1.235553,-0.005131,303,565.8792,502.3419,783.2703,0.000006,238.9838,-0.997964,0.05096,-0.026531,36.63242,0.172044,-0.276282,blown,aerophone,aero_free-reed,Accordian
0.997172,-0.427214,0.805386,-0.007982,339,433.1385,256.7913,648.6877,0,376.7674,-0.999492,0.015434,-0.031603,34.55332,0.171185,0.178154,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.997172,-0.411282,0.789869,-0.005403,369,435.071,249.8148,648.6877,0,370.5695,-0.999854,0.006198,-0.030316,33.6719,0.171418,0.178154,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.003858,-2.311225,2.724235,0.006295,128,225.3557,184.4322,261.0901,0,533.8403,-0.998414,0.051254,-0.029422,35.5026,0.171573,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.850129,-0.893211,1.221547,-0.003104,188,385.062,330.7732,909.7778,0,388.5539,-0.998438,0.025893,-0.031309,35.49549,0.171239,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.450107,-0.12076,0.894759,-0.00104,171,570.7395,429.3127,1176.251,0,350.9059,-0.99607,0.070424,-0.02834,37.85671,0.171755,0.288882,blown,aerophone,aero_single-reed,TenorSaxophone
1.25619,-0.111876,1.129382,-0.004063,282,610.8191,496.47,783.2703,0,270.878,-0.996567,0.061752,-0.028696,38.60042,0.171696,-0.157229,string,chordophone,chrd_composite,DoubleBass
1.46164,-0.865059,1.212881,0.007078,293,392.195,337.4163,909.7778,0,380.3805,-0.997113,0.030869,-0.032046,37.15543,0.171103,-0.023366,blown,aerophone,aero_single-reed,B-flatclarinet
0.820262,-2.747415,2.864002,-0.00052,69,194.5389,195.7076,261.0901,0,543.0228,-0.997176,0.068755,-0.027983,36.72435,0.171814,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.22923,-0.039296,0.977106,-0.003624,215,611.5964,440.2303,1170.868,0.000006,323.9804,-0.998932,0.04076,-0.029718,35.30584,0.171522,-0.20188,blown,aerophone,aero_single-reed,TenorSaxophone
1.132893,-0.866925,0.735842,-0.003412,185,311.4569,171.024,392.981,0.000003,312.5962,-0.994043,0.039014,-0.031737,38.80288,0.17116,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.448017,0.019746,0.911761,0.005817,278,626.1085,446.1515,1173.56,0.000003,308.8759,-0.996488,0.069846,-0.029589,37.48113,0.171544,0.321853,blown,aerophone,aero_single-reed,TenorSaxophone
1.850129,-0.287776,1.137242,-0.000163,318,538.6351,369.4888,912.4695,0,366.0339,-0.998872,0.039694,-0.029307,35.7452,0.171593,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.040089,-0.110812,0.873412,-0.003863,272,531.8083,226.5334,654.071,0,382.6189,-0.998891,0.030015,-0.030843,35.46845,0.171323,-0.175294,blown,aerophone,aero_double-reed,Oboe
1.394951,0.157518,1.100491,-0.001761,299,684.7198,384.0031,1044.36,0,370.3502,-0.999133,0.028174,-0.027787,34.90454,0.171846,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
1.225879,0.052792,0.970043,-0.006215,257,646.8631,450.4522,1297.375,0.000002,334.9765,-0.998985,0.02746,-0.028838,36.01795,0.171672,-0.055417,blown,aerophone,aero_single-reed,TenorSaxophone
1.445637,-0.008245,0.899176,-0.002873,247,612.3665,437.9598,1170.868,0.000002,322.9551,-0.997463,0.06479,-0.027104,36.39509,0.171955,0.313422,blown,aerophone,aero_single-reed,TenorSaxophone
1.071612,-0.314746,1.228302,-0.000302,248,569.2754,529.6767,783.2703,0.000069,234.1518,-0.995078,0.012721,-0.033353,38.53768,0.170853,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.000043,-0.330829,0.955156,0.001414,251,476.9708,254.017,656.7627,0,349.0008,-0.999506,0.017287,-0.029146,34.90067,0.17162,-0.173352,blown,aerophone,aero_double-reed,Oboe
1.003858,-1.797109,2.334648,0.002464,147,248.8023,159.0664,263.7817,0,530.5918,-0.997653,0.057312,-0.027842,36.65418,0.171837,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.278968,-1.112721,1.226152,0.002694,191,364.8626,463.7846,718.6707,0,286.4226,-0.997249,0.047424,-0.027738,37.7993,0.171854,-0.031867,string,chordophone,chrd_composite,DoubleBass
1.071612,-0.008719,1.214752,-0.008089,296,673.0814,530.315,845.1782,0.000005,248.4214,-0.997295,0.053937,-0.028029,37.9938,0.171806,-0.276282,string,chordophone,chrd_composite,DoubleBass
1.019867,-0.629092,0.726595,-0.001022,214,364.3994,192.2575,516.7969,0,390.937,-0.999638,0.017243,-0.029074,34.10601,0.171633,0.061109,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.526102,-1.030061,1.042704,0.000111,187,320.0606,270.2344,524.8718,0,373.6101,-0.999339,0.028896,-0.02939,34.8327,0.171579,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
0.945789,-1.601001,0.764297,0.000446,139,202.6342,197.0514,258.3984,0.000001,330.7601,-0.999276,0.010899,-0.030665,35.27481,0.171355,-0.155578,string,chordophone,chrd_composite,Violin
0.982023,-0.95688,1.111895,0.002774,234,356.5315,322.0449,651.3794,0.000004,318.8445,-0.999127,0.033977,-0.030348,35.06003,0.171412,-0.071555,string,chordophone,chrd_composite,Violin
1.536829,-1.138326,1.116348,-0.000484,201,315.9252,310.6625,524.8718,0,348.7139,-0.999144,0.027571,-0.031178,35.5951,0.171263,-0.252393,blown,aerophone,aero_lip-vibrated,CTrumpet
1.52806,-0.961716,1.192527,0.005459,163,355.7495,306.8203,780.5786,0,380.8299,-0.999433,0.018784,-0.028789,34.86542,0.171681,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.073726,-0.489621,1.265576,-0.000821,239,518.5005,490.7616,901.7029,0.000076,246.7637,-0.987217,0.051231,-0.034074,41.6742,0.17071,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.52806,-0.526994,1.293341,-0.002662,162,492.3349,396.4455,788.6536,0,365.6438,-0.999067,0.022377,-0.028356,35.20433,0.171753,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.615083,-1.271815,0.767454,-0.000607,62,246.1177,196.2475,261.0901,0,366.9754,-0.999444,0.022068,-0.030336,34.49429,0.171414,0.0975,blown,aerophone,aero_single-reed,TenorSaxophone
1.520376,-0.852226,1.17852,-0.002523,191,389.4645,358.4404,783.2703,0,352.4811,-0.998776,0.023135,-0.028523,35.98479,0.171725,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.225879,-0.012183,0.949114,-0.006718,261,626.806,475.2669,1300.067,0,317.2934,-0.998551,0.036769,-0.029894,36.50399,0.171492,-0.055417,blown,aerophone,aero_single-reed,TenorSaxophone
1.906808,-0.535196,1.186684,-0.000637,285,467.188,340.8916,912.4695,0,403.6686,-0.999311,0.024619,-0.030351,34.99532,0.171411,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.391502,-1.504207,1.017539,0.006981,87,229.6254,208.7519,395.6726,161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,376.0182,-0.99221,0.043656,-0.034121,39.48863,0.170701,-0.2911,blown,aerophone,aero_lip-vibrated,CTrumpet
