temporalCentroid,LogSpecCentroid,LogSpecSpread,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,Flux,bandsCoefSum,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,playmethod,class 1,class2,mix1_instrument
1.810818,-1.343622,0.6987574,-0.006878627,126,223.3104,120.4159,390.2893,6.21E-09,416.1144,-0.9989892,0.003356075,-0.03224746,34.61556,0.1710647,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.471448,-0.239492,1.140756,-0.007466165,243,581.7443,493.6213,1300.067,6.89E-08,362.3455,-0.9975967,0.05452271,-0.02860206,36.9,0.1717118,0.3266423,blown,aerophone,aero_single-reed,TenorSaxophone
1.448017,-0.2712091,0.7312115,0.001487546,246,470.9326,265.4609,519.4885,1.61E+137,334.4561,-0.9968263,0.0227217,-0.03038645,38.29135,0.1714051,0.3218534,blown,aerophone,aero_single-reed,TenorSaxophone
0.8731655,-2.214143,1.511378,0.003311926,67,146.606,135.9752,131.8909,6.34E-13,489.5404,-0.9991725,0.02283619,-0.02994357,35.74813,0.171483,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.615083,-1.188684,0.8177029,-0.004752108,129,265.5173,214.7842,261.0901,7.26E-09,373.0923,-0.9995457,0.01372321,-0.03089812,34.70967,0.1713136,0.09750049,blown,aerophone,aero_single-reed,TenorSaxophone
1.810818,-0.8401059,0.7082951,-0.001688468,126,312.1213,146.8699,392.981,1.60E-07,356.3311,-0.9945066,0.0254684,-0.03245095,36.75762,0.1710262,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
0.79522,-2.476044,0.8962471,0.003905699,49,105.3779,65.63372,129.1992,2.49E-07,372.18,-0.9879157,0.03497696,-0.03208208,39.79916,0.1710958,-0.6961724,struck_Hrm,chordophone,chrd_simple,Piano
1.073726,-0.3337191,1.234292,0.000667918,248,564.3805,529.1131,783.2703,6.91E-05,233.7584,-0.9950898,0.02436488,-0.03265689,38.3844,0.170987,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.67324,-0.8226119,0.6516889,-0.00669706,142,319.8019,210.1917,387.5977,3.56E-09,390.8929,-0.9993271,0.02060349,-0.02869032,35.13433,0.1716971,0.3658826,blown,aerophone,aero_single-reed,TenorSaxophone
1.001197,-0.5257943,0.8136845,-6.88E-05,217,406.9552,273.7355,524.8718,1.88E-07,377.0622,-0.9997598,0.0121134,-0.03023927,33.80966,0.1714311,0.07950119,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.040089,-0.05124098,0.8001553,0.008152364,268,542.3898,217.429,656.7627,2.20E-09,379.2621,-0.9995359,0.0105638,-0.03042858,34.57595,0.1713976,-0.1752943,blown,aerophone,aero_double-reed,Oboe
1.632824,-1.491523,0.6740833,0.000145886,63,203.8965,152.5349,261.0901,2.22E-08,372.9126,-0.9993552,0.02370861,-0.03070083,34.8316,0.171349,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.46164,-1.253791,1.075147,0.005220514,145,296.4964,305.7156,651.3794,8.13E-06,335.4647,-0.999102,0.011698,-0.03226338,35.62789,0.1710617,-0.02336622,blown,aerophone,aero_single-reed,B-flatclarinet
1.679426,-0.896852,0.7308009,0.006371473,125,310.6013,213.8464,390.2893,1.90E-09,380.3224,-0.9991436,0.01783123,-0.03034086,35.07086,0.1714131,0.2979614,blown,aerophone,aero_single-reed,TenorSaxophone
1.906808,-0.9127456,1.213464,-0.000475323,187,379.7569,328.9239,909.7778,9.28E-12,405.2517,-0.9986971,0.028052,-0.03005031,36.30327,0.1714643,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.081512,-1.179783,0.8115538,-0.002565991,167,258.9249,161.5558,390.2893,4.98E-06,313.7124,-0.9957089,0.0329414,-0.03127037,37.89052,0.171246,-0.4912642,string,chordophone,chrd_composite,ElectricGuitar
1.067843,-1.188403,0.7670277,0.001253134,125,253.8712,146.3722,390.2893,5.89E-07,357.7247,-0.9981053,0.01457267,-0.03190805,35.54334,0.1711283,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
1.040175,-0.5601337,0.7166475,0.008057331,249,379.8822,182.3893,519.4885,2.67E-09,388.7086,-0.9997071,0.008258099,-0.03076909,34.12843,0.1713368,0.2185927,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.46164,-1.515539,0.948271,-0.000637258,137,241.1618,281.6153,261.0901,1.65E-05,325.9053,-0.9985617,0.01113445,-0.03181352,35.9612,0.1711459,-0.02336622,blown,aerophone,aero_single-reed,B-flatclarinet
1.536829,-1.198282,0.9565044,0.000739387,152,275.992,231.8347,390.2893,6.58E-10,361.7114,-0.9990253,0.03393953,-0.02916727,35.33609,0.1716167,-0.2523927,blown,aerophone,aero_lip-vibrated,CTrumpet
1.045776,-0.2464817,0.9290163,0.005820184,287,495.0306,228.3466,651.3794,1.25E-08,385.2503,-0.9982484,0.03665593,-0.03081819,35.73194,0.171328,0.2047289,blown,aerophone,aero_double-reed,Oboe
1.040175,-0.5553795,0.7182029,0.001144998,242,380.6944,180.4666,519.4885,1.15E-09,391.7718,-0.9993917,0.01565717,-0.02985828,34.59051,0.1714979,0.2185927,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.526102,-1.029712,1.045037,0.000257517,189,319.5186,268.133,522.1802,1.34E-10,373.7909,-0.9994076,0.02805846,-0.02922432,34.77224,0.171607,-0.3124043,blown,aerophone,aero_lip-vibrated,CTrumpet
1.041239,-0.5196647,0.7498491,0.00163185,263,393.8181,192.7306,643.3044,2.95E-09,391.9145,-0.9996366,0.007446548,-0.03183926,34.23836,0.1711411,0.2186105,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.445637,-0.07256583,0.8975259,-0.004479471,194,587.7368,431.6033,1176.251,9.37E-07,335.9577,-0.9966036,0.07252938,-0.02936845,36.98803,0.1715824,0.3134224,blown,aerophone,aero_single-reed,TenorSaxophone
1.390276,0.3056456,1.067089,0.000700644,353,744.216,397.6152,1176.251,2.43E-09,369.5977,-0.9987279,0.03580056,-0.02898457,35.41149,0.1716477,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.22923,0.02994166,1.016896,0.000170358,285,652.736,482.9034,1305.45,1.55E-06,313.4192,-0.9990985,0.02626086,-0.02798593,35.43915,0.1718133,-0.2018804,blown,aerophone,aero_single-reed,TenorSaxophone
0.9998207,-0.08162799,0.6790318,0.00233153,316,518.1366,200.3637,651.3794,9.47E-08,379.7078,-0.9984791,0.0244793,-0.03158577,36.59008,0.1711881,0.05500888,blown,aerophone,aero_double-reed,Oboe
1.52806,-0.7301582,1.168357,-0.004747502,184,410.3646,340.6115,783.2703,1.23E-09,364.179,-0.9992988,0.0159659,-0.0313127,35.20549,0.1712383,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
0.8731655,-2.203161,1.558309,0.004901997,65,149.3506,141.1375,131.8909,3.75E-13,494.2827,-0.999301,0.01305528,-0.02964029,35.37206,0.1715357,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
0.8145538,-1.72438,2.266953,0.007914532,156,250.7975,146.3584,263.7817,5.53E-16,530.5745,-0.9980477,0.05254608,-0.02673728,36.06337,0.1720121,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.917447,-0.9128162,1.213403,-0.002513615,187,379.7283,328.8918,909.7778,2.93E-11,391.3662,-0.9986798,0.02934819,-0.03028822,36.32968,0.1714224,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.906808,-0.4994584,1.19507,0.001480565,274,483.5275,360.0923,912.4695,1.44E-08,386.939,-0.9993826,0.02752332,-0.02924942,34.9392,0.1716027,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.799928,-0.9798816,0.744795,0.006503616,126,287.2452,143.2766,392.981,6.26E-08,373.4859,-0.9947225,0.02301647,-0.0331655,37.78624,0.1708891,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.633609,-1.385325,0.7095363,0.004745928,64,222.1339,168.1307,261.0901,8.51E-09,378.5936,-0.9991645,0.026828,-0.02877969,35.36953,0.1716821,0.09215708,blown,aerophone,aero_single-reed,TenorSaxophone
1.917447,-0.9761729,1.175962,-0.005443211,225,363.3831,336.1588,901.7029,9.82E-08,376.3113,-0.9992125,0.03494064,-0.02859298,34.77274,0.1717133,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.906808,-1.03434,1.179075,-0.001838306,227,348.5199,319.876,785.9619,1.61E+137,406.5395,-0.9993914,0.02250504,-0.03026891,35.11914,0.1714259,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.632824,-1.396096,0.7949616,0.001798415,147,230.0797,198.4022,261.0901,3.25E-09,365.3478,-0.9993768,0.02589218,-0.02980671,34.58759,0.1715068,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.041239,-0.5713268,0.7126431,-0.002126728,213,375.7864,176.6222,519.4885,1.84E-09,396.5481,-0.9997562,0.007232467,-0.03103807,33.70682,0.1712883,0.2186105,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.810818,-1.253921,0.7220949,0.003578631,126,238.8438,128.9943,390.2893,1.97E-08,390.7795,-0.9979731,0.04293618,-0.03091874,36.75375,0.1713098,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.018828,-0.4863671,0.7028691,0.000311989,222,397.5655,189.3715,522.1802,1.38E-07,397.842,-0.9994778,0.01597105,-0.02955245,34.71274,0.1715508,0.06972346,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.67324,-0.7041481,0.6465633,-0.007375034,125,347.7585,229.3246,522.1802,9.22E-11,389.4361,-0.9990052,0.03005232,-0.02935566,35.29064,0.1715846,0.3658826,blown,aerophone,aero_single-reed,TenorSaxophone
1.032484,0.04354203,0.6663528,0.001926005,314,558.582,189.7402,651.3794,2.59E-08,391.3345,-0.999362,0.02043165,-0.0299474,35.29518,0.1714823,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.396315,-0.5446641,0.9432016,0.006332785,237,441.0138,389.4526,522.1802,2.11E-07,345.4229,-0.9986376,0.03237388,-0.02928493,36.26385,0.1715967,-0.09503067,blown,aerophone,aero_single-reed,TenorSaxophone
1.073246,-0.6135954,1.301266,-0.004432356,254,492.9431,499.166,783.2703,8.87E-06,231.5386,-0.9981175,0.04325409,-0.02880243,36.99177,0.1716783,-0.2762819,blown,aerophone,aero_free-reed,Accordian
0.6852032,-1.895763,2.364358,0.006867067,126,233.5798,143.6981,261.0901,2.04E-14,531.2055,-0.9962507,0.07797519,-0.03019826,37.30269,0.1714383,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.032484,-0.1077512,0.8422626,-0.004323716,278,528.8464,223.6553,654.071,2.14E-08,376.9811,-0.9995641,0.0106711,-0.03114252,34.79146,0.1712693,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.006606,-0.04287194,0.7893116,0.002675953,253,544.5326,223.4048,654.071,2.18E-08,364.4096,-0.9988911,0.01520283,-0.03012476,35.55816,0.1714512,0.05500888,blown,aerophone,aero_double-reed,Oboe
1.012393,-0.5617647,0.7726381,0.002282728,222,390.7922,243.1266,524.8718,2.84E-07,387.0716,-0.9995654,0.01572079,-0.02861337,34.49981,0.1717099,0.09856132,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.906808,-1.05539,1.182491,0.000428375,182,347.5394,325.5341,780.5786,1.62E-07,384.6051,-0.9997492,0.008677779,-0.03068594,34.08068,0.1713517,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.512944,-0.8259273,1.20301,0.000770619,278,406.1444,370.1413,904.3945,4.05E-07,354.4376,-0.9988177,0.03929258,-0.02870162,35.90505,0.1716952,0.05435766,blown,aerophone,aero_single-reed,B-flatclarinet
1.081512,-1.339255,0.7000312,-0.000159109,126,224.0542,120.9276,390.2893,6.73E-09,405.1178,-0.9976802,0.03977098,-0.02941761,36.24331,0.171574,-0.4912642,string,chordophone,chrd_composite,ElectricGuitar
0.9934581,-0.3139232,1.290784,-0.000654812,323,589.5831,553.9424,912.4695,1.37E-05,239.5275,-0.9989693,0.01409115,-0.03039491,35.97753,0.1714036,-0.3348084,blown,aerophone,aero_free-reed,Accordian
1.390276,0.2498394,0.9816807,0.003259002,284,699.6601,359.7412,1044.36,2.44E-10,377.9173,-0.9994689,0.01743605,-0.02875536,34.63742,0.1716862,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.46164,-0.5920298,1.223525,-0.002245313,303,473.3568,411.1344,909.7778,1.89E-07,344.9853,-0.9991694,0.02751204,-0.02771528,35.35448,0.1718572,-0.02336622,blown,aerophone,aero_single-reed,B-flatclarinet
1.019867,-0.5901732,0.7100156,-0.005102745,159,368.5441,158.574,519.4885,2.91E-08,399.1782,-0.9985838,0.007007954,-0.03305953,35.24681,0.1709096,0.06110869,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.394951,0.1977102,1.087382,-0.005640268,320,702.9787,391.3517,1049.744,8.42E-11,368.5973,-0.9989355,0.03359824,-0.02785586,35.51378,0.1718345,-0.2402551,blown,aerophone,aero_lip-vibrated,CTrumpet
1.536829,-1.217088,0.9296998,-0.007735509,189,269.723,225.2996,325.6897,1.12E-09,362.0271,-0.9995118,0.02061571,-0.02852644,34.48361,0.1717244,-0.2523927,blown,aerophone,aero_lip-vibrated,CTrumpet
1.021142,-0.03697574,0.7743028,0.004526587,283,540.8341,196.0651,651.3794,8.85E-09,405.7822,-0.9985909,0.03761472,-0.02844082,36.09844,0.1717386,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.632824,-1.426147,0.775605,-0.002500203,179,223.7827,192.1758,261.0901,1.90E-08,364.305,-0.9992729,0.02834864,-0.02937931,34.83765,0.1715806,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.121035,-1.348252,0.6974019,-0.001439631,126,222.5321,120.1399,390.2893,5.37E-09,406.9671,-0.9983947,0.03827739,-0.02946408,35.76924,0.171566,-0.5800555,string,chordophone,chrd_composite,ElectricGuitar
1.330722,-0.8332589,1.445354,-0.001279596,201,428.5699,373.9934,785.9619,4.41E-10,363.425,-0.9996719,0.01521879,-0.02989455,34.13387,0.1714915,-0.3542704,blown,aerophone,aero_lip-vibrated,CTrumpet
1.679426,-1.388448,0.7240617,-0.000380188,90,223.3932,173.197,261.0901,2.49E-09,372.9483,-0.9993091,0.008797902,-0.03226093,35.05545,0.1710622,0.2979614,blown,aerophone,aero_single-reed,TenorSaxophone
1.523245,-0.334617,1.171889,-0.000315493,249,506.5029,316.198,783.2703,1.29E-10,403.5881,-0.9993055,0.02424348,-0.02860498,35.13506,0.1717113,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.512944,-0.9759346,1.174064,0.006250332,313,360.0982,317.5549,907.0862,2.95E-08,384.0031,-0.9984168,0.02217761,-0.03149095,35.95147,0.1712056,0.05435766,blown,aerophone,aero_single-reed,B-flatclarinet
1.001197,-0.4298957,0.7775533,0.004768288,216,428.3734,267.1868,524.8718,7.14E-08,377.2997,-0.9998476,0.009691872,-0.02964853,33.55211,0.1715342,0.07950119,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.536829,-1.296348,0.9695281,-0.005196219,157,262.4349,235.7665,387.5977,1.14E-09,359.6801,-0.9990381,0.02606435,-0.02739803,35.51368,0.1719081,-0.2523927,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9759644,-1.139849,1.096159,-0.000153034,207,320.5068,319.9785,654.071,4.61E-05,306.4309,-0.998739,0.03884466,-0.03112107,35.80327,0.1712732,-0.07155538,string,chordophone,chrd_composite,Violin
1.330722,-0.8033981,1.36137,-0.004933248,190,420.6913,358.6746,783.2703,3.72E-10,360.9197,-0.9997758,0.009207621,-0.03065953,33.84633,0.1713564,-0.3542704,blown,aerophone,aero_lip-vibrated,CTrumpet
1.018828,-0.6174638,0.7432853,0.004497671,202,370.0437,208.0031,519.4885,2.82E-09,379.2734,-0.9996799,0.01783547,-0.02959556,33.82677,0.1715434,0.06972346,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.519636,-0.4065093,1.1796,-0.00018596,171,485.7825,318.5689,783.2703,6.64E-11,407.6083,-0.9991632,0.02841999,-0.02885579,35.22685,0.1716694,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.073246,-0.6516351,1.268763,0.003786368,216,476.1299,499.6349,780.5786,4.83E-06,227.5005,-0.9972694,0.04336644,-0.02960448,38.21873,0.1715418,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.693705,-0.8695139,0.793263,-0.005349088,128,325.4907,242.2853,519.4885,2.97E-09,383.8778,-0.9986921,0.04105702,-0.02876316,35.72121,0.1716849,0.3270321,blown,aerophone,aero_single-reed,TenorSaxophone
1.917447,-1.065483,1.192796,-0.002406345,269,347.6504,328.0751,909.7778,2.45E-07,374.2188,-0.9993014,0.02002558,-0.02923242,35.51672,0.1716056,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.071612,-0.3240392,1.235906,0.004930944,313,564.1422,503.4421,783.2703,4.17E-06,239.8013,-0.998308,0.04345579,-0.02531978,36.30177,0.1722264,-0.2762819,string,chordophone,chrd_composite,DoubleBass
1.390276,-0.07019883,1.18548,-0.005475196,229,590.6305,319.2416,912.4695,4.91E-12,403.0923,-0.9993523,0.006611261,-0.03155566,34.56214,0.1711937,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.081512,-1.234872,0.734843,-0.00402538,126,242.7855,132.2269,390.2893,3.97E-08,393.6635,-0.9988394,0.0139455,-0.03117859,34.6965,0.1712627,-0.4912642,string,chordophone,chrd_composite,ElectricGuitar
1.523245,-0.4761243,1.203002,-0.004423845,208,470.015,321.985,783.2703,1.16E-10,402.3755,-0.9993842,0.02202725,-0.0295735,35.13337,0.1715472,-0.237643,blown,aerophone,aero_lip-vibrated,DTrumpet
1.523245,-0.2888566,1.168329,0.003551913,206,534.3015,386.3356,912.4695,1.62E-09,350.759,-0.9982924,0.02087871,-0.03133159,37.07097,0.1712348,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.22923,0.1657923,1.015664,0.006588944,227,711.8046,501.0745,1431.958,7.98E-07,291.6484,-0.9987115,0.04089013,-0.02958596,35.91587,0.171545,-0.2018804,blown,aerophone,aero_single-reed,TenorSaxophone
1.032484,0.03127868,0.6869952,-0.008656179,314,556.759,196.5543,651.3794,2.93E-08,382.196,-0.9996009,0.01225965,-0.0297696,34.46459,0.1715133,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.067843,-1.538025,0.6194363,-0.001788499,125,191.4134,101.7468,263.7817,6.10E-10,451.0064,-0.9969834,0.07002889,-0.02876132,36.65564,0.1716852,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
1.225879,-0.2095931,1.008189,-0.005741638,260,560.8459,452.8332,1173.56,1.60E-06,312.9018,-0.9991352,0.0265629,-0.02991952,35.5334,0.1714872,-0.05541662,blown,aerophone,aero_single-reed,TenorSaxophone
1.450107,-0.5336465,0.9765575,-0.000307352,226,432.5635,313.6836,651.3794,3.58E-07,355.4662,-0.9990012,0.01116225,-0.03202705,35.63218,0.1711061,0.2888816,blown,aerophone,aero_single-reed,TenorSaxophone
1.471448,-0.4078046,0.6817647,-0.000179925,252,427.471,261.9469,522.1802,4.55E-08,372.1415,-0.9987107,0.02812569,-0.0290732,36.20687,0.1716327,0.3266423,blown,aerophone,aero_single-reed,TenorSaxophone
1.019867,-0.4581278,0.6998913,-0.000782363,205,403.6632,181.7491,522.1802,4.75E-08,390.9077,-0.999582,0.02149356,-0.03033991,34.25006,0.1714133,0.06110869,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.002778,-0.4143831,0.8003611,0.006064957,223,438.7394,291.2239,524.8718,1.54E-09,375.0265,-0.9993676,0.02447076,-0.02836767,34.73442,0.1717507,0.0932072,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.003858,-2.642822,2.892076,-0.005002332,152,209.048,194.5332,261.0901,7.92E-15,535.9503,-0.9977652,0.06105861,-0.0283786,36.20028,0.1717489,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.850129,-0.9148836,1.201843,-0.004210733,187,378.1956,327.5517,909.7778,4.34E-11,389.4725,-0.9984882,0.02300382,-0.03192969,35.62533,0.1711243,-0.02618124,blown,aerophone,aero_single-reed,B-flatclarinet
0.8145538,-2.59124,2.871602,0.002232276,132,211.9736,194.5605,261.0901,2.34E-14,537.8989,-0.9972882,0.06553689,-0.02721821,36.84812,0.1719366,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.067843,-1.523364,0.6270293,0.006689325,125,193.7393,103.1923,263.7817,8.26E-10,448.3744,-0.9972167,0.06844131,-0.02925384,36.23377,0.171602,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
1.25619,-0.7702719,1.364012,-0.003557321,193,473.7781,531.5111,845.1782,2.56E-06,256.5731,-0.9971254,0.05675323,-0.02824851,38.10001,0.1717703,-0.1572295,string,chordophone,chrd_composite,DoubleBass
1.040089,-0.09490263,0.8623864,-0.005668607,252,535.6713,224.8406,654.071,1.54E-08,382.2808,-0.9995301,0.01341743,-0.03090283,34.71836,0.1713127,-0.1752943,blown,aerophone,aero_double-reed,Oboe
1.394951,0.1577549,1.144918,0.003640605,283,693.8292,390.1226,1049.744,6.26E-10,366.5329,-0.9994206,0.02056865,-0.02930034,34.96443,0.1715941,-0.2402551,blown,aerophone,aero_lip-vibrated,CTrumpet
1.799928,-1.54086,0.6179858,-0.006991152,125,190.969,101.4643,263.7817,5.80E-10,451.5246,-0.9988833,0.03379865,-0.02963367,35.61286,0.1715368,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
0.8168174,-2.111654,1.062213,0.002702713,63,137.1794,120.6536,131.8909,4.44E-12,471.0907,-0.9989606,0.02173425,-0.03011465,36.04151,0.171453,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.810818,-1.693385,0.515278,-0.002011126,63,167.275,83.0578,258.3984,6.13E-11,477.988,-0.9973956,0.06960692,-0.02855388,35.60655,0.1717198,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.67324,-0.8899822,0.6209841,-0.007329951,142,300.1247,177.936,384.906,4.55E-08,401.457,-0.9986692,0.01932754,-0.03038827,36.55268,0.1714047,0.3658826,blown,aerophone,aero_single-reed,TenorSaxophone
1.073628,-1.356854,0.6945748,0.00462517,126,221.0597,119.2239,390.2893,5.12E-09,407.89,-0.9980618,0.04259979,-0.02928826,35.67977,0.1715961,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.810818,-1.162154,0.7376144,-0.003184931,126,254.7351,134.6123,390.2893,3.19E-08,379.1066,-0.998354,0.01441091,-0.03124059,35.99797,0.1712514,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.615083,-0.9845681,0.7514803,-0.001674767,125,295.3776,212.631,263.7817,1.16E-08,388.1543,-0.999248,0.02709162,-0.02849276,34.96044,0.17173,0.09750049,blown,aerophone,aero_single-reed,TenorSaxophone
0.8145538,-1.674854,2.226552,0.003285613,128,255.0173,149.6046,263.7817,9.22E-15,529.8486,-0.998207,0.05019339,-0.02678287,35.85124,0.172005,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.906808,-1.35596,1.040373,0.001145817,124,272.5644,283.8466,648.6877,7.33E-08,381.9009,-0.9993357,0.02453196,-0.02995938,34.74135,0.1714802,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.679426,-0.8892714,0.7232295,0.000229002,147,311.0261,212.0459,390.2893,4.71E-09,355.9226,-0.9982808,0.01712559,-0.03148423,36.5627,0.1712068,0.2979614,blown,aerophone,aero_single-reed,TenorSaxophone
