inst#,actual,predicted,error,prediction
1085,13:Marimba,13:Marimba,,0.998
1086,13:Marimba,16:Vibraphone,+,0.699
1087,13:Marimba,13:Marimba,,0.999
1088,13:Marimba,16:Vibraphone,+,0.998
1089,13:Marimba,13:Marimba,,0.998
1090,13:Marimba,16:Vibraphone,+,0.699
1091,13:Marimba,13:Marimba,,0.998
1092,13:Marimba,13:Marimba,,0.998
1093,13:Marimba,16:Vibraphone,+,0.898
1094,13:Marimba,16:Vibraphone,+,0.998
1095,13:Marimba,13:Marimba,,0.998
1096,13:Marimba,13:Marimba,,0.998
1097,13:Marimba,16:Vibraphone,+,0.998
1098,13:Marimba,16:Vibraphone,+,0.798
1099,13:Marimba,13:Marimba,,0.699
1100,13:Marimba,13:Marimba,,0.998
1101,13:Marimba,16:Vibraphone,+,0.998
1102,13:Marimba,16:Vibraphone,+,0.998
1103,13:Marimba,16:Vibraphone,+,0.998
1104,13:Marimba,16:Vibraphone,+,0.998
1105,13:Marimba,13:Marimba,,0.998
1106,13:Marimba,16:Vibraphone,+,0.898
1107,13:Marimba,16:Vibraphone,+,0.998
1108,13:Marimba,16:Vibraphone,+,0.799
1109,13:Marimba,13:Marimba,,0.999
1110,13:Marimba,13:Marimba,,0.998
1111,13:Marimba,13:Marimba,,0.998
1112,13:Marimba,13:Marimba,,0.699
1113,13:Marimba,13:Marimba,,0.998
1114,13:Marimba,13:Marimba,,0.998
1115,13:Marimba,16:Vibraphone,+,0.898
1116,13:Marimba,13:Marimba,,0.998
1117,13:Marimba,16:Vibraphone,+,0.998
1118,13:Marimba,16:Vibraphone,+,0.998
1119,13:Marimba,13:Marimba,,0.998
1120,13:Marimba,13:Marimba,,0.998
1121,13:Marimba,16:Vibraphone,+,0.998
1122,13:Marimba,16:Vibraphone,+,0.998
1123,13:Marimba,16:Vibraphone,+,0.998
1124,13:Marimba,13:Marimba,,0.998
1125,13:Marimba,13:Marimba,,0.998
1126,13:Marimba,16:Vibraphone,+,0.998
1127,13:Marimba,16:Vibraphone,+,0.699
1128,13:Marimba,16:Vibraphone,+,0.998
1129,22:Cello,22:Cello,,0.999
1130,22:Cello,22:Cello,,0.998
1131,22:Cello,22:Cello,,0.998
1132,22:Cello,22:Cello,,0.998
1133,22:Cello,22:Cello,,0.998
1134,22:Cello,22:Cello,,0.998
1135,22:Cello,22:Cello,,0.998
1136,22:Cello,22:Cello,,0.998
1137,22:Cello,22:Cello,,0.998
1138,22:Cello,22:Cello,,0.998
1139,22:Cello,22:Cello,,0.998
1140,22:Cello,22:Cello,,0.998
1141,22:Cello,22:Cello,,0.998
1142,22:Cello,22:Cello,,0.898
1143,22:Cello,22:Cello,,0.799
1144,22:Cello,22:Cello,,0.998
1145,22:Cello,22:Cello,,0.998
1146,22:Cello,22:Cello,,0.999
1147,22:Cello,22:Cello,,0.998
1148,22:Cello,22:Cello,,0.998
1149,22:Cello,22:Cello,,0.998
1150,22:Cello,22:Cello,,0.998
1151,22:Cello,22:Cello,,0.999
1152,22:Cello,22:Cello,,0.998
1153,22:Cello,22:Cello,,0.998
1154,22:Cello,22:Cello,,0.998
1155,22:Cello,22:Cello,,0.998
1156,22:Cello,22:Cello,,0.998
1157,22:Cello,22:Cello,,0.998
1158,22:Cello,22:Cello,,0.998
1159,22:Cello,22:Cello,,0.998
1160,22:Cello,22:Cello,,0.998
1161,22:Cello,22:Cello,,0.998
1162,22:Cello,22:Cello,,0.998
1163,22:Cello,22:Cello,,0.998
1164,22:Cello,22:Cello,,0.999
1165,22:Cello,22:Cello,,0.999
1166,22:Cello,22:Cello,,0.998
1167,22:Cello,22:Cello,,0.999
1168,22:Cello,22:Cello,,0.998
1169,22:Cello,22:Cello,,0.998
1170,22:Cello,22:Cello,,0.998
1171,22:Cello,22:Cello,,0.998
1172,22:Cello,22:Cello,,0.998
1173,22:Cello,22:Cello,,0.998
1174,22:Cello,22:Cello,,0.998
1175,22:Cello,22:Cello,,0.998
1176,22:Cello,22:Cello,,0.998
1177,22:Cello,22:Cello,,0.998
1178,22:Cello,22:Cello,,0.998
1179,22:Cello,22:Cello,,0.998
1180,22:Cello,22:Cello,,0.998
1181,22:Cello,22:Cello,,0.998
1182,22:Cello,22:Cello,,0.998
1183,22:Cello,22:Cello,,0.998
1184,22:Cello,22:Cello,,0.999
1185,22:Cello,22:Cello,,0.998
1186,22:Cello,22:Cello,,0.998
1187,22:Cello,22:Cello,,0.998
1188,22:Cello,22:Cello,,0.998
1189,22:Cello,22:Cello,,0.998
1190,22:Cello,22:Cello,,0.998
1191,22:Cello,5:Violin,+,0.998
1192,22:Cello,22:Cello,,0.998
1193,22:Cello,22:Cello,,0.998
1194,22:Cello,22:Cello,,0.998
1195,1:TenorSaxophone,1:TenorSaxophone,,0.998
1196,1:TenorSaxophone,1:TenorSaxophone,,0.998
1197,1:TenorSaxophone,1:TenorSaxophone,,0.699
1198,1:TenorSaxophone,1:TenorSaxophone,,0.998
1199,1:TenorSaxophone,1:TenorSaxophone,,0.499
1200,1:TenorSaxophone,1:TenorSaxophone,,0.998
1201,1:TenorSaxophone,1:TenorSaxophone,,0.998
1202,1:TenorSaxophone,1:TenorSaxophone,,0.998
1203,1:TenorSaxophone,1:TenorSaxophone,,0.998
1204,1:TenorSaxophone,1:TenorSaxophone,,0.799
1205,1:TenorSaxophone,1:TenorSaxophone,,0.998
1206,1:TenorSaxophone,12:B-FlatTrumpet,+,0.599
1207,1:TenorSaxophone,1:TenorSaxophone,,0.998
1208,1:TenorSaxophone,1:TenorSaxophone,,0.998
1209,1:TenorSaxophone,1:TenorSaxophone,,0.998
1210,1:TenorSaxophone,1:TenorSaxophone,,0.998
1211,1:TenorSaxophone,1:TenorSaxophone,,0.998
1212,1:TenorSaxophone,12:B-FlatTrumpet,+,0.499
1213,1:TenorSaxophone,1:TenorSaxophone,,0.998
1214,1:TenorSaxophone,1:TenorSaxophone,,0.998
1215,1:TenorSaxophone,1:TenorSaxophone,,0.998
1216,1:TenorSaxophone,1:TenorSaxophone,,0.999
1217,1:TenorSaxophone,1:TenorSaxophone,,0.998
1218,1:TenorSaxophone,1:TenorSaxophone,,0.998
1219,1:TenorSaxophone,1:TenorSaxophone,,0.998
1220,1:TenorSaxophone,1:TenorSaxophone,,0.998
1221,1:TenorSaxophone,1:TenorSaxophone,,0.998
1222,1:TenorSaxophone,1:TenorSaxophone,,0.898
1223,1:TenorSaxophone,12:B-FlatTrumpet,+,0.699
1224,1:TenorSaxophone,1:TenorSaxophone,,0.999
1225,1:TenorSaxophone,12:B-FlatTrumpet,+,0.699
1226,1:TenorSaxophone,1:TenorSaxophone,,0.599
1227,1:TenorSaxophone,1:TenorSaxophone,,0.998
1228,1:TenorSaxophone,1:TenorSaxophone,,0.998
1229,1:TenorSaxophone,1:TenorSaxophone,,0.999
1230,1:TenorSaxophone,1:TenorSaxophone,,0.899
1231,1:TenorSaxophone,1:TenorSaxophone,,0.998
1232,1:TenorSaxophone,1:TenorSaxophone,,0.998
1233,1:TenorSaxophone,1:TenorSaxophone,,0.998
1234,1:TenorSaxophone,1:TenorSaxophone,,0.999
1235,1:TenorSaxophone,1:TenorSaxophone,,0.998
1236,1:TenorSaxophone,1:TenorSaxophone,,0.599
1237,1:TenorSaxophone,1:TenorSaxophone,,0.998
1238,1:TenorSaxophone,1:TenorSaxophone,,0.998
1239,1:TenorSaxophone,1:TenorSaxophone,,0.998
1240,1:TenorSaxophone,1:TenorSaxophone,,0.998
1241,1:TenorSaxophone,1:TenorSaxophone,,0.998
1242,1:TenorSaxophone,1:TenorSaxophone,,0.998
1243,1:TenorSaxophone,1:TenorSaxophone,,0.998
1244,1:TenorSaxophone,1:TenorSaxophone,,0.998
1245,1:TenorSaxophone,1:TenorSaxophone,,0.998
1246,1:TenorSaxophone,1:TenorSaxophone,,0.799
1247,1:TenorSaxophone,1:TenorSaxophone,,0.998
1248,1:TenorSaxophone,1:TenorSaxophone,,0.998
1249,1:TenorSaxophone,1:TenorSaxophone,,0.998
1250,1:TenorSaxophone,1:TenorSaxophone,,0.999
1251,1:TenorSaxophone,1:TenorSaxophone,,0.998
1252,1:TenorSaxophone,1:TenorSaxophone,,0.998
1253,1:TenorSaxophone,1:TenorSaxophone,,0.998
1254,1:TenorSaxophone,12:B-FlatTrumpet,+,0.599
1255,1:TenorSaxophone,12:B-FlatTrumpet,+,0.799
1256,1:TenorSaxophone,1:TenorSaxophone,,0.998
1257,1:TenorSaxophone,1:TenorSaxophone,,0.998
1258,1:TenorSaxophone,1:TenorSaxophone,,0.998
1259,1:TenorSaxophone,1:TenorSaxophone,,0.998
1260,1:TenorSaxophone,1:TenorSaxophone,,0.798
1261,1:TenorSaxophone,12:B-FlatTrumpet,+,0.798
1262,1:TenorSaxophone,1:TenorSaxophone,,0.998
1263,1:TenorSaxophone,1:TenorSaxophone,,0.998
1264,1:TenorSaxophone,1:TenorSaxophone,,0.998
1265,1:TenorSaxophone,1:TenorSaxophone,,0.998
1266,1:TenorSaxophone,1:TenorSaxophone,,0.999
1267,1:TenorSaxophone,1:TenorSaxophone,,0.599
1268,1:TenorSaxophone,1:TenorSaxophone,,0.998
1269,1:TenorSaxophone,1:TenorSaxophone,,0.998
1270,1:TenorSaxophone,1:TenorSaxophone,,0.998
1271,1:TenorSaxophone,1:TenorSaxophone,,0.998
1272,1:TenorSaxophone,1:TenorSaxophone,,0.998
1273,1:TenorSaxophone,12:B-FlatTrumpet,+,0.699
1274,1:TenorSaxophone,1:TenorSaxophone,,0.998
1275,1:TenorSaxophone,1:TenorSaxophone,,0.998
1276,1:TenorSaxophone,1:TenorSaxophone,,0.999
1277,1:TenorSaxophone,1:TenorSaxophone,,0.998
1278,1:TenorSaxophone,1:TenorSaxophone,,0.999
1279,1:TenorSaxophone,1:TenorSaxophone,,0.998
1280,1:TenorSaxophone,1:TenorSaxophone,,0.898
1281,1:TenorSaxophone,1:TenorSaxophone,,0.998
1282,1:TenorSaxophone,1:TenorSaxophone,,0.998
1283,1:TenorSaxophone,12:B-FlatTrumpet,+,0.699
1284,1:TenorSaxophone,1:TenorSaxophone,,0.998
1285,1:TenorSaxophone,1:TenorSaxophone,,0.998
1286,1:TenorSaxophone,1:TenorSaxophone,,0.699
1287,1:TenorSaxophone,1:TenorSaxophone,,0.998
1288,1:TenorSaxophone,1:TenorSaxophone,,0.998
1289,1:TenorSaxophone,1:TenorSaxophone,,0.998
1290,1:TenorSaxophone,1:TenorSaxophone,,0.998
1291,1:TenorSaxophone,1:TenorSaxophone,,0.998
1292,1:TenorSaxophone,1:TenorSaxophone,,0.998
1293,1:TenorSaxophone,1:TenorSaxophone,,0.999
1294,1:TenorSaxophone,1:TenorSaxophone,,0.998
1295,1:TenorSaxophone,1:TenorSaxophone,,0.998
1296,1:TenorSaxophone,1:TenorSaxophone,,0.499
1297,1:TenorSaxophone,1:TenorSaxophone,,0.998
1298,1:TenorSaxophone,1:TenorSaxophone,,0.999
1299,1:TenorSaxophone,1:TenorSaxophone,,0.999
1300,1:TenorSaxophone,12:B-FlatTrumpet,+,0.599
1301,1:TenorSaxophone,12:B-FlatTrumpet,+,0.699
1302,1:TenorSaxophone,1:TenorSaxophone,,0.998
1303,1:TenorSaxophone,1:TenorSaxophone,,0.998
1304,1:TenorSaxophone,12:B-FlatTrumpet,+,0.699
1305,1:TenorSaxophone,1:TenorSaxophone,,0.998
1306,1:TenorSaxophone,1:TenorSaxophone,,0.998
1307,1:TenorSaxophone,1:TenorSaxophone,,0.998
1308,1:TenorSaxophone,1:TenorSaxophone,,0.999
1309,1:TenorSaxophone,1:TenorSaxophone,,0.998
1310,1:TenorSaxophone,1:TenorSaxophone,,0.998
1311,1:TenorSaxophone,1:TenorSaxophone,,0.998
1312,1:TenorSaxophone,1:TenorSaxophone,,0.998
1313,1:TenorSaxophone,1:TenorSaxophone,,0.898
1314,1:TenorSaxophone,1:TenorSaxophone,,0.998
1315,1:TenorSaxophone,12:B-FlatTrumpet,+,0.599
1316,1:TenorSaxophone,12:B-FlatTrumpet,+,0.699
1317,1:TenorSaxophone,1:TenorSaxophone,,0.998
1318,1:TenorSaxophone,1:TenorSaxophone,,0.998
1319,1:TenorSaxophone,1:TenorSaxophone,,0.998
1320,1:TenorSaxophone,1:TenorSaxophone,,0.999
1321,1:TenorSaxophone,1:TenorSaxophone,,0.998
1322,1:TenorSaxophone,1:TenorSaxophone,,0.998
1323,1:TenorSaxophone,1:TenorSaxophone,,0.998
1324,1:TenorSaxophone,1:TenorSaxophone,,0.998
1325,1:TenorSaxophone,1:TenorSaxophone,,0.998
1326,1:TenorSaxophone,1:TenorSaxophone,,0.998
1327,1:TenorSaxophone,1:TenorSaxophone,,0.998
1328,1:TenorSaxophone,1:TenorSaxophone,,0.998
1329,1:TenorSaxophone,1:TenorSaxophone,,0.998
1330,1:TenorSaxophone,1:TenorSaxophone,,0.998
1331,1:TenorSaxophone,1:TenorSaxophone,,0.998
1332,1:TenorSaxophone,1:TenorSaxophone,,0.998
1333,1:TenorSaxophone,1:TenorSaxophone,,0.998
1334,1:TenorSaxophone,1:TenorSaxophone,,0.998
1335,1:TenorSaxophone,1:TenorSaxophone,,0.998
1336,1:TenorSaxophone,1:TenorSaxophone,,0.998
1337,1:TenorSaxophone,1:TenorSaxophone,,0.998
1338,1:TenorSaxophone,1:TenorSaxophone,,0.999
1339,1:TenorSaxophone,1:TenorSaxophone,,0.998
1340,1:TenorSaxophone,1:TenorSaxophone,,0.998
1341,1:TenorSaxophone,1:TenorSaxophone,,0.998
1342,1:TenorSaxophone,1:TenorSaxophone,,0.998
1343,1:TenorSaxophone,1:TenorSaxophone,,0.998
1344,1:TenorSaxophone,1:TenorSaxophone,,0.998
1345,1:TenorSaxophone,1:TenorSaxophone,,0.799
1346,1:TenorSaxophone,1:TenorSaxophone,,0.998
1347,1:TenorSaxophone,1:TenorSaxophone,,0.998
1348,1:TenorSaxophone,1:TenorSaxophone,,0.998
1349,1:TenorSaxophone,1:TenorSaxophone,,0.998
1350,1:TenorSaxophone,1:TenorSaxophone,,0.998
1351,1:TenorSaxophone,1:TenorSaxophone,,0.998
1352,1:TenorSaxophone,1:TenorSaxophone,,0.998
1353,1:TenorSaxophone,1:TenorSaxophone,,0.998
1354,1:TenorSaxophone,1:TenorSaxophone,,0.999
1355,1:TenorSaxophone,1:TenorSaxophone,,0.998
1356,1:TenorSaxophone,1:TenorSaxophone,,0.998
1357,1:TenorSaxophone,1:TenorSaxophone,,0.998
1358,1:TenorSaxophone,1:TenorSaxophone,,0.998
1359,1:TenorSaxophone,1:TenorSaxophone,,0.998
1360,1:TenorSaxophone,1:TenorSaxophone,,0.998
1361,1:TenorSaxophone,1:TenorSaxophone,,0.998
1362,1:TenorSaxophone,1:TenorSaxophone,,0.999
1363,1:TenorSaxophone,12:B-FlatTrumpet,+,0.599
1364,1:TenorSaxophone,1:TenorSaxophone,,0.998
1365,1:TenorSaxophone,12:B-FlatTrumpet,+,0.699
1366,1:TenorSaxophone,1:TenorSaxophone,,0.998
1367,1:TenorSaxophone,1:TenorSaxophone,,0.798
1368,1:TenorSaxophone,1:TenorSaxophone,,0.998
1369,1:TenorSaxophone,1:TenorSaxophone,,0.999
1370,1:TenorSaxophone,12:B-FlatTrumpet,+,0.599
1371,1:TenorSaxophone,1:TenorSaxophone,,0.798
1372,1:TenorSaxophone,1:TenorSaxophone,,0.998
1373,1:TenorSaxophone,1:TenorSaxophone,,0.998
1374,1:TenorSaxophone,1:TenorSaxophone,,0.699
1375,1:TenorSaxophone,1:TenorSaxophone,,0.998
1376,1:TenorSaxophone,1:TenorSaxophone,,0.998
1377,1:TenorSaxophone,1:TenorSaxophone,,0.998
1378,1:TenorSaxophone,1:TenorSaxophone,,0.799
1379,1:TenorSaxophone,1:TenorSaxophone,,0.998
1380,1:TenorSaxophone,1:TenorSaxophone,,0.998
1381,1:TenorSaxophone,1:TenorSaxophone,,0.998
1382,1:TenorSaxophone,1:TenorSaxophone,,0.998
1383,1:TenorSaxophone,1:TenorSaxophone,,0.999
1384,1:TenorSaxophone,1:TenorSaxophone,,0.999
1385,1:TenorSaxophone,1:TenorSaxophone,,0.998
1386,1:TenorSaxophone,1:TenorSaxophone,,0.999
1387,1:TenorSaxophone,1:TenorSaxophone,,0.998
1388,1:TenorSaxophone,1:TenorSaxophone,,0.998
1389,1:TenorSaxophone,1:TenorSaxophone,,0.998
1390,1:TenorSaxophone,1:TenorSaxophone,,0.998
1391,1:TenorSaxophone,1:TenorSaxophone,,0.998
1392,1:TenorSaxophone,1:TenorSaxophone,,0.999
1393,1:TenorSaxophone,1:TenorSaxophone,,0.998
1394,1:TenorSaxophone,1:TenorSaxophone,,0.999
1395,1:TenorSaxophone,1:TenorSaxophone,,0.998
1396,1:TenorSaxophone,1:TenorSaxophone,,0.998
1397,1:TenorSaxophone,1:TenorSaxophone,,0.998
1398,1:TenorSaxophone,1:TenorSaxophone,,0.998
1399,1:TenorSaxophone,1:TenorSaxophone,,0.998
1400,1:TenorSaxophone,1:TenorSaxophone,,0.998
1401,14:SopranoSaxophone,15:AltoSaxophone,+,0.998
1402,14:SopranoSaxophone,14:SopranoSaxophone,,0.999
1403,14:SopranoSaxophone,15:AltoSaxophone,+,0.699
1404,14:SopranoSaxophone,14:SopranoSaxophone,,0.699
1405,14:SopranoSaxophone,15:AltoSaxophone,+,0.998
1406,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1407,14:SopranoSaxophone,1:TenorSaxophone,+,0.998
1408,14:SopranoSaxophone,14:SopranoSaxophone,,0.899
1409,14:SopranoSaxophone,14:SopranoSaxophone,,0.999
1410,14:SopranoSaxophone,1:TenorSaxophone,+,0.998
1411,14:SopranoSaxophone,14:SopranoSaxophone,,0.599
1412,14:SopranoSaxophone,15:AltoSaxophone,+,0.999
1413,14:SopranoSaxophone,15:AltoSaxophone,+,0.898
1414,14:SopranoSaxophone,15:AltoSaxophone,+,0.998
1415,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1416,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1417,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1418,14:SopranoSaxophone,1:TenorSaxophone,+,0.898
1419,14:SopranoSaxophone,15:AltoSaxophone,+,0.998
1420,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1421,14:SopranoSaxophone,14:SopranoSaxophone,,0.699
1422,14:SopranoSaxophone,1:TenorSaxophone,+,0.998
1423,14:SopranoSaxophone,15:AltoSaxophone,+,0.998
1424,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1425,14:SopranoSaxophone,1:TenorSaxophone,+,0.998
1426,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1427,14:SopranoSaxophone,14:SopranoSaxophone,,0.999
1428,14:SopranoSaxophone,14:SopranoSaxophone,,0.599
1429,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1430,14:SopranoSaxophone,1:TenorSaxophone,+,0.998
1431,14:SopranoSaxophone,1:TenorSaxophone,+,0.599
1432,14:SopranoSaxophone,1:TenorSaxophone,+,0.998
1433,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1434,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1435,14:SopranoSaxophone,1:TenorSaxophone,+,0.998
1436,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1437,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1438,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1439,14:SopranoSaxophone,1:TenorSaxophone,+,0.998
1440,14:SopranoSaxophone,1:TenorSaxophone,+,0.998
1441,14:SopranoSaxophone,15:AltoSaxophone,+,0.699
1442,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1443,14:SopranoSaxophone,14:SopranoSaxophone,,0.898
1444,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1445,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1446,14:SopranoSaxophone,14:SopranoSaxophone,,0.899
1447,14:SopranoSaxophone,14:SopranoSaxophone,,0.999
1448,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1449,14:SopranoSaxophone,14:SopranoSaxophone,,0.599
1450,14:SopranoSaxophone,17:BaritoneSaxophone,+,0.599
1451,14:SopranoSaxophone,15:AltoSaxophone,+,0.998
1452,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1453,14:SopranoSaxophone,14:SopranoSaxophone,,0.799
1454,14:SopranoSaxophone,14:SopranoSaxophone,,0.699
1455,14:SopranoSaxophone,14:SopranoSaxophone,,0.599
1456,14:SopranoSaxophone,14:SopranoSaxophone,,0.799
1457,14:SopranoSaxophone,17:BaritoneSaxophone,+,0.699
1458,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1459,14:SopranoSaxophone,15:AltoSaxophone,+,0.699
1460,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1461,14:SopranoSaxophone,1:TenorSaxophone,+,0.599
1462,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1463,14:SopranoSaxophone,14:SopranoSaxophone,,0.799
1464,14:SopranoSaxophone,15:AltoSaxophone,+,0.899
1465,14:SopranoSaxophone,14:SopranoSaxophone,,0.998
1466,20:Tuba,20:Tuba,,0.998
1467,20:Tuba,20:Tuba,,0.998
1468,20:Tuba,20:Tuba,,0.998
1469,20:Tuba,20:Tuba,,0.998
1470,20:Tuba,20:Tuba,,0.998
1471,20:Tuba,20:Tuba,,0.998
1472,20:Tuba,20:Tuba,,0.999
1473,20:Tuba,20:Tuba,,0.999
1474,20:Tuba,20:Tuba,,0.998
1475,20:Tuba,20:Tuba,,0.998
1476,20:Tuba,20:Tuba,,0.999
1477,20:Tuba,20:Tuba,,0.998
1478,20:Tuba,20:Tuba,,0.998
1479,20:Tuba,20:Tuba,,0.998
1480,20:Tuba,20:Tuba,,0.998
1481,20:Tuba,20:Tuba,,0.998
1482,20:Tuba,20:Tuba,,0.998
1483,20:Tuba,20:Tuba,,0.999
1484,20:Tuba,20:Tuba,,0.599
1485,20:Tuba,20:Tuba,,0.999
1486,20:Tuba,20:Tuba,,0.998
1487,20:Tuba,20:Tuba,,0.999
1488,20:Tuba,6:CTrumpet,+,0.898
1489,20:Tuba,20:Tuba,,0.998
1490,20:Tuba,20:Tuba,,0.998
1491,20:Tuba,20:Tuba,,0.998
1492,20:Tuba,20:Tuba,,0.998
1493,20:Tuba,20:Tuba,,0.998
1494,20:Tuba,20:Tuba,,0.998
1495,20:Tuba,20:Tuba,,0.998
1496,20:Tuba,20:Tuba,,0.998
1497,20:Tuba,20:Tuba,,0.998
1498,20:Tuba,20:Tuba,,0.998
1499,20:Tuba,20:Tuba,,0.998
1500,20:Tuba,20:Tuba,,0.999
1501,20:Tuba,20:Tuba,,0.998
1502,20:Tuba,20:Tuba,,0.998
1503,20:Tuba,20:Tuba,,0.998
1504,20:Tuba,20:Tuba,,0.998
1505,20:Tuba,20:Tuba,,0.998
1506,20:Tuba,20:Tuba,,0.898
1507,20:Tuba,20:Tuba,,0.998
1508,20:Tuba,20:Tuba,,0.998
1509,20:Tuba,20:Tuba,,0.998
1510,20:Tuba,20:Tuba,,0.998
1511,20:Tuba,20:Tuba,,0.998
1512,20:Tuba,20:Tuba,,0.998
1513,20:Tuba,20:Tuba,,0.999
1514,20:Tuba,20:Tuba,,0.998
1515,20:Tuba,20:Tuba,,0.998
1516,20:Tuba,20:Tuba,,0.998
1517,20:Tuba,20:Tuba,,0.998
1518,20:Tuba,20:Tuba,,0.998
1519,20:Tuba,20:Tuba,,0.998
1520,20:Tuba,20:Tuba,,0.998
1521,20:Tuba,20:Tuba,,0.998
1522,20:Tuba,20:Tuba,,0.998
1523,20:Tuba,20:Tuba,,0.998
1524,20:Tuba,20:Tuba,,0.998
1525,20:Tuba,20:Tuba,,0.999
1526,20:Tuba,20:Tuba,,0.998
1527,20:Tuba,20:Tuba,,0.998
1528,20:Tuba,20:Tuba,,0.998
1529,20:Tuba,20:Tuba,,0.998
1530,20:Tuba,20:Tuba,,0.998
1531,20:Tuba,20:Tuba,,0.998
1532,20:Tuba,20:Tuba,,0.998
1533,20:Tuba,20:Tuba,,0.998
1534,20:Tuba,20:Tuba,,0.998
1535,20:Tuba,20:Tuba,,0.998
1536,20:Tuba,20:Tuba,,0.998
1537,20:Tuba,20:Tuba,,0.998
1538,20:Tuba,20:Tuba,,0.998
1539,20:Tuba,20:Tuba,,0.998
1540,20:Tuba,20:Tuba,,0.998
1541,20:Tuba,20:Tuba,,0.998
1542,20:Tuba,20:Tuba,,0.898
1543,20:Tuba,20:Tuba,,0.998
1544,20:Tuba,20:Tuba,,0.998
1545,20:Tuba,20:Tuba,,0.998
1546,20:Tuba,20:Tuba,,0.998
1547,20:Tuba,20:Tuba,,0.998
1548,20:Tuba,20:Tuba,,0.998
1549,20:Tuba,20:Tuba,,0.999
1550,20:Tuba,20:Tuba,,0.999
1551,20:Tuba,20:Tuba,,0.998
1552,20:Tuba,20:Tuba,,0.998
1553,20:Tuba,20:Tuba,,0.998
1554,20:Tuba,20:Tuba,,0.998
1555,20:Tuba,20:Tuba,,0.998
1556,20:Tuba,20:Tuba,,0.898
1557,20:Tuba,20:Tuba,,0.998
1558,20:Tuba,20:Tuba,,0.999
1559,20:Tuba,20:Tuba,,0.998
1560,20:Tuba,20:Tuba,,0.998
1561,20:Tuba,20:Tuba,,0.999
1562,20:Tuba,20:Tuba,,0.998
1563,20:Tuba,20:Tuba,,0.998
1564,20:Tuba,20:Tuba,,0.998
1565,20:Tuba,20:Tuba,,0.998
1566,20:Tuba,20:Tuba,,0.998
1567,20:Tuba,20:Tuba,,0.998
1568,20:Tuba,20:Tuba,,0.998
1569,20:Tuba,20:Tuba,,0.998
1570,20:Tuba,20:Tuba,,0.998
1571,19:BassSaxophone,19:BassSaxophone,,0.998
1572,19:BassSaxophone,19:BassSaxophone,,0.998
1573,19:BassSaxophone,19:BassSaxophone,,0.998
1574,19:BassSaxophone,19:BassSaxophone,,0.699
1575,19:BassSaxophone,19:BassSaxophone,,0.999
1576,19:BassSaxophone,6:CTrumpet,+,0.799
1577,19:BassSaxophone,19:BassSaxophone,,0.998
1578,19:BassSaxophone,19:BassSaxophone,,0.799
1579,19:BassSaxophone,19:BassSaxophone,,0.998
1580,19:BassSaxophone,17:BaritoneSaxophone,+,0.998
1581,19:BassSaxophone,19:BassSaxophone,,0.998
1582,19:BassSaxophone,19:BassSaxophone,,0.998
1583,19:BassSaxophone,19:BassSaxophone,,0.499
1584,19:BassSaxophone,19:BassSaxophone,,0.998
1585,19:BassSaxophone,19:BassSaxophone,,0.898
1586,19:BassSaxophone,19:BassSaxophone,,0.999
1587,19:BassSaxophone,19:BassSaxophone,,0.998
1588,19:BassSaxophone,19:BassSaxophone,,0.998
1589,19:BassSaxophone,19:BassSaxophone,,0.998
1590,19:BassSaxophone,19:BassSaxophone,,0.998
1591,19:BassSaxophone,19:BassSaxophone,,0.699
1592,19:BassSaxophone,19:BassSaxophone,,0.998
1593,19:BassSaxophone,19:BassSaxophone,,0.998
1594,19:BassSaxophone,19:BassSaxophone,,0.998
1595,19:BassSaxophone,19:BassSaxophone,,0.998
1596,19:BassSaxophone,17:BaritoneSaxophone,+,0.998
1597,19:BassSaxophone,19:BassSaxophone,,0.998
1598,19:BassSaxophone,6:CTrumpet,+,0.699
1599,19:BassSaxophone,19:BassSaxophone,,0.998
1600,19:BassSaxophone,19:BassSaxophone,,0.998
1601,19:BassSaxophone,19:BassSaxophone,,0.998
1602,19:BassSaxophone,19:BassSaxophone,,0.998
1603,19:BassSaxophone,19:BassSaxophone,,0.998
1604,19:BassSaxophone,19:BassSaxophone,,0.998
1605,19:BassSaxophone,19:BassSaxophone,,0.699
